region,lat,lon,households
East,51.6433,0.3488,322.529
East,51.6435,0.7536,55.150
East,51.6436,0.3344,25.634
East,51.6439,0.3199,7.467
East,51.6439,0.7392,0.413
East,51.6442,0.3055,27.350
East,51.6442,0.7247,0.085
East,51.6443,-0.2149,9.507
East,51.6445,-0.2294,9.632
East,51.6445,0.2911,59.814
East,51.6445,0.7103,0.220
East,51.6447,-0.2438,93.047
East,51.6447,0.2766,111.561
East,51.6449,-0.2583,961.827
East,51.6449,0.6959,15.581
East,51.6450,0.2622,35.209
East,51.6451,-0.2727,526.676
East,51.6452,0.6814,222.889
East,51.6453,-0.2871,228.455
East,51.6453,0.2477,6.580
East,51.6455,-0.3016,218.061
East,51.6455,0.6670,18.104
East,51.6456,0.2333,3.788
East,51.6457,-0.3160,26.467
East,51.6458,0.2188,2.147
East,51.6458,0.6526,1.450
East,51.6460,-0.3305,52.152
East,51.6461,0.2044,4.390
East,51.6462,-0.3449,941.039
East,51.6462,0.6381,4.460
East,51.6464,-0.3594,2306.559
East,51.6464,0.1900,14.625
East,51.6465,0.6237,1313.034
East,51.6466,-0.3738,1470.445
East,51.6467,0.1755,20.444
East,51.6468,-0.3883,1426.755
East,51.6468,0.6092,1734.859
East,51.6469,0.1611,10.152
East,51.6470,-0.4027,2524.178
East,51.6471,0.5948,99.571
East,51.6472,-0.4172,2836.203
East,51.6472,0.1466,23.396
East,51.6473,-0.4316,1189.558
East,51.6475,-0.4461,1523.225
East,51.6475,0.1322,81.585
East,51.6475,0.5804,0.358
East,51.6477,-0.4605,422.032
East,51.6477,0.1177,481.916
East,51.6478,0.5659,2.009
East,51.6479,-0.4750,412.092
East,51.6480,0.1033,17.020
East,51.6481,-0.4894,628.017
East,51.6481,0.5515,37.987
East,51.6482,0.0888,1418.615
East,51.6483,-0.5039,244.874
East,51.6484,0.5370,44.947
East,51.6485,-0.5183,894.738
East,51.6485,0.0744,2659.359
East,51.6487,-0.5328,191.294
East,51.6487,0.0599,1986.761
East,51.6487,0.5226,20.090
East,51.6487,0.9130,0.153
East,51.6488,-0.5472,11.474
East,51.6490,0.0455,146.404
East,51.6490,0.5082,3.009
East,51.6490,0.8985,0.087
East,51.6492,0.0311,3.241
East,51.6493,0.4937,7.523
East,51.6494,0.8841,0.109
East,51.6495,0.0166,14.975
East,51.6496,0.4793,17.680
East,51.6497,0.0022,13.210
East,51.6497,0.8697,0.044
East,51.6499,0.4648,39.071
East,51.6500,-0.0123,18.736
East,51.6502,-0.0267,50.615
East,51.6502,0.4504,65.198
East,51.6504,0.8408,15.846
East,51.6505,0.4359,143.672
East,51.6508,0.4215,10.268
East,51.6508,0.8264,48.420
East,51.6511,0.4071,9.379
East,51.6511,0.8119,63.667
East,51.6514,0.3926,2.167
East,51.6515,0.7975,26.770
East,51.6517,0.3782,7.732
East,51.6518,0.7830,26.474
East,51.6520,0.3637,90.290
East,51.6522,0.7686,64.376
East,51.6523,0.3493,60.433
East,51.6525,0.7542,85.434
East,51.6526,0.3348,1.831
East,51.6528,0.7397,9.602
East,51.6529,0.3204,2.172
East,51.6532,-0.2146,8.249
East,51.6532,0.3059,10.173
East,51.6532,0.7253,0.660
East,51.6534,0.2915,20.056
East,51.6535,-0.2290,3.980
East,51.6535,0.7108,0.879
East,51.6537,-0.2435,62.951
East,51.6537,0.2771,75.634
East,51.6538,0.6964,15.439
East,51.6539,-0.2579,1881.151
East,51.6540,0.2626,62.179
East,51.6541,-0.2724,3522.261
East,51.6542,0.6820,36.355
East,51.6543,-0.2868,625.948
East,51.6543,0.2482,1.081
East,51.6545,-0.3013,54.748
East,51.6545,0.6675,11.521
East,51.6546,0.2337,0.227
East,51.6547,-0.3157,32.057
East,51.6548,0.2193,6.291
East,51.6548,0.6531,7.848
East,51.6549,-0.3302,4.548
East,51.6551,-0.3446,167.218
East,51.6551,0.2048,3.836
East,51.6552,0.6386,6.096
East,51.6553,-0.3591,333.345
East,51.6554,0.1904,5.122
East,51.6555,0.6242,177.228
East,51.6556,-0.3735,969.779
East,51.6556,0.1759,10.380
East,51.6557,-0.3880,3180.310
East,51.6558,0.6098,218.863
East,51.6559,-0.4024,3908.560
East,51.6559,0.1615,11.356
East,51.6561,-0.4169,1466.056
East,51.6561,0.5953,63.098
East,51.6562,0.1470,16.570
East,51.6563,-0.4313,712.711
East,51.6564,0.1326,45.428
East,51.6564,0.5809,0.241
East,51.6565,-0.4458,745.789
East,51.6567,-0.4602,26.450
East,51.6567,0.1181,31.808
East,51.6568,0.5664,6.972
East,51.6569,-0.4747,128.827
East,51.6570,0.1037,22.542
East,51.6571,-0.4891,197.758
East,51.6571,0.5520,42.338
East,51.6572,0.0893,1160.131
East,51.6573,-0.5036,428.001
East,51.6574,0.5375,85.283
East,51.6575,-0.5180,572.797
East,51.6575,0.0748,1808.108
East,51.6576,-0.5325,128.979
East,51.6576,0.9136,0.624
East,51.6577,0.0604,356.042
East,51.6577,0.5231,3.026
East,51.6578,-0.5469,34.825
East,51.6580,0.0459,5.284
East,51.6580,0.5086,0.231
East,51.6582,0.0315,19.366
East,51.6583,0.4942,1.614
East,51.6584,0.8847,0.022
East,51.6585,0.0170,17.025
East,51.6586,0.4798,7.052
East,51.6587,0.0026,32.149
East,51.6587,0.8702,0.153
East,51.6589,0.4653,38.017
East,51.6590,-0.0119,3.490
East,51.6591,0.8558,0.442
East,51.6592,-0.0263,54.745
East,51.6592,0.4509,308.953
East,51.6594,0.8414,307.261
East,51.6595,0.4364,172.253
East,51.6598,0.4220,13.027
East,51.6598,0.8269,992.364
East,51.6601,0.4075,5.398
East,51.6601,0.8125,225.633
East,51.6604,0.3931,26.780
East,51.6605,0.7980,19.637
East,51.6607,0.3786,357.354
East,51.6608,0.7836,16.702
East,51.6610,0.3642,287.426
East,51.6611,0.7691,53.885
East,51.6613,0.3497,23.146
East,51.6615,0.7547,66.315
East,51.6616,-0.1708,2.055
East,51.6616,0.3353,6.606
East,51.6618,-0.1853,2.657
East,51.6618,0.7403,43.104
East,51.6619,0.3209,47.633
East,51.6620,-0.1998,7.337
East,51.6621,0.3064,437.286
East,51.6622,-0.2142,1.359
East,51.6622,0.7258,26.243
East,51.6624,-0.2287,1.087
East,51.6624,0.2920,158.410
East,51.6625,0.7114,2.183
East,51.6627,-0.2431,5.116
East,51.6627,0.2775,839.036
East,51.6628,0.6969,5.539
East,51.6629,-0.2576,1777.262
East,51.6630,0.2631,49.470
East,51.6631,-0.2720,2616.556
East,51.6632,0.6825,23.142
East,51.6633,-0.2865,1601.504
East,51.6633,0.2486,1.340
East,51.6635,-0.3009,60.103
East,51.6635,0.2342,5.590
East,51.6635,0.6680,13.373
East,51.6637,-0.3154,6.855
East,51.6638,0.2197,1.887
East,51.6638,0.6536,60.580
East,51.6639,-0.3298,62.779
East,51.6641,-0.3443,46.687
East,51.6641,0.2053,4.493
East,51.6641,0.6392,6.108
East,51.6643,-0.3587,204.849
East,51.6644,0.1908,2.899
East,51.6645,-0.3732,726.717
East,51.6645,0.6247,7.240
East,51.6646,0.1764,1.621
East,51.6647,-0.3876,1535.369
East,51.6648,0.6103,4.223
East,51.6649,-0.4021,4440.170
East,51.6649,0.1619,3.402
East,51.6651,-0.4166,769.771
East,51.6651,0.5958,38.007
East,51.6652,0.1475,8.313
East,51.6653,-0.4310,3.178
East,51.6654,0.1330,5.804
East,51.6654,0.5814,9.765
East,51.6655,-0.4455,2.421
East,51.6657,-0.4599,12.078
East,51.6657,0.1186,32.172
East,51.6657,0.5669,12.042
East,51.6659,-0.4744,10.191
East,51.6659,0.1041,415.894
East,51.6661,-0.4888,13.640
East,51.6661,0.5525,41.175
East,51.6662,0.0897,178.103
East,51.6663,-0.5033,21.844
East,51.6664,0.5380,23.795
East,51.6665,-0.5177,37.158
East,51.6665,0.0752,83.603
East,51.6666,-0.5322,4.431
East,51.6666,0.9141,0.142
East,51.6667,0.0608,1.668
East,51.6667,0.5236,6.878
East,51.6668,-0.5467,40.205
East,51.6670,0.0463,7.332
East,51.6670,0.5091,28.169
East,51.6670,0.8997,0.190
East,51.6672,0.0319,28.738
East,51.6673,0.4947,28.071
East,51.6673,0.8852,0.307
East,51.6675,0.0174,5.062
East,51.6676,0.4803,9.579
East,51.6677,0.0030,38.371
East,51.6677,0.8708,0.307
East,51.6679,0.4658,20.487
East,51.6680,-0.0115,227.979
East,51.6680,0.8564,2.114
East,51.6682,-0.0259,86.143
East,51.6682,0.4514,108.021
East,51.6684,-0.0404,24.462
East,51.6684,0.8419,86.170
East,51.6685,0.4369,47.023
East,51.6687,0.8275,99.402
East,51.6688,0.4225,1.975
East,51.6691,0.4080,4.823
East,51.6691,0.8130,87.507
East,51.6694,0.3936,544.415
East,51.6694,0.7986,5.073
East,51.6697,0.3791,928.369
East,51.6698,0.7841,37.159
East,51.6700,0.3647,70.416
East,51.6701,0.7697,15.845
East,51.6703,-0.1560,6.735
East,51.6703,0.3502,5.829
East,51.6705,-0.1705,18.445
East,51.6705,0.7553,42.085
East,51.6706,0.3358,0.791
East,51.6708,-0.1849,0.602
East,51.6708,0.3213,30.777
East,51.6708,0.7408,30.545
East,51.6710,-0.1994,1.328
East,51.6711,0.3069,570.981
East,51.6711,0.7264,348.596
East,51.6712,-0.2138,0.286
East,51.6714,-0.2283,0.736
East,51.6714,0.2924,440.251
East,51.6715,0.7119,100.683
East,51.6717,-0.2428,4.314
East,51.6717,0.2780,38.314
East,51.6718,0.6975,18.529
East,51.6719,-0.2572,55.849
East,51.6720,0.2635,13.361
East,51.6721,-0.2717,1000.663
East,51.6721,0.6830,61.516
East,51.6723,-0.2861,568.234
East,51.6723,0.2491,1.075
East,51.6725,-0.3006,73.496
East,51.6725,0.2346,0.799
East,51.6725,0.6686,227.948
East,51.6727,-0.3150,86.561
East,51.6728,0.2202,2.265
East,51.6728,0.6541,37.991
East,51.6729,-0.3295,281.626
East,51.6731,-0.3440,32.264
East,51.6731,0.2057,4.217
East,51.6731,0.6397,8.442
East,51.6733,-0.3584,28.135
East,51.6733,0.1913,2.768
East,51.6734,0.6252,8.167
East,51.6735,-0.3729,270.415
East,51.6736,0.1768,2.742
East,51.6737,-0.3873,2559.105
East,51.6738,0.6108,2.353
East,51.6739,-0.4018,3152.742
East,51.6739,0.1623,1.435
East,51.6741,-0.4162,774.211
East,51.6741,0.1479,2.037
East,51.6741,0.5963,28.351
East,51.6743,-0.4307,23.536
East,51.6744,0.1334,10.734
East,51.6744,0.5819,13.234
East,51.6745,-0.4452,1.300
East,51.6747,-0.4596,9.534
East,51.6747,0.1190,23.635
East,51.6747,0.5674,36.130
East,51.6749,-0.4741,5.493
East,51.6749,0.1045,516.692
East,51.6750,0.5530,76.390
East,51.6751,-0.4885,36.354
East,51.6752,0.0901,164.536
East,51.6752,0.9292,0.085
East,51.6753,-0.5030,24.184
East,51.6753,0.5385,5.707
East,51.6754,-0.5174,9.283
East,51.6754,0.0756,2.098
East,51.6756,-0.5319,22.773
East,51.6757,0.0612,6.121
East,51.6757,0.5241,3.336
East,51.6758,-0.5464,6.354
East,51.6760,0.0467,96.065
East,51.6760,0.5096,12.326
East,51.6760,0.9003,1.525
East,51.6762,0.0323,59.706
East,51.6763,0.4952,13.723
East,51.6763,0.8858,4.217
East,51.6765,0.0178,85.411
East,51.6766,0.4807,62.997
East,51.6767,0.0034,538.964
East,51.6767,0.8714,6.579
East,51.6769,0.4663,84.523
East,51.6770,-0.0111,132.241
East,51.6770,0.8569,37.737
East,51.6772,-0.0256,626.732
East,51.6772,0.4518,5.012
East,51.6774,-0.0400,763.560
East,51.6774,0.8425,5.240
East,51.6775,0.4374,14.964
East,51.6777,-0.0545,108.690
East,51.6777,0.8280,9.269
East,51.6778,0.4229,6.276
East,51.6779,-0.0689,0.363
East,51.6781,0.4085,25.939
East,51.6781,0.8136,15.849
East,51.6782,-0.0834,0.304
East,51.6784,-0.0978,6.616
East,51.6784,0.3940,60.904
East,51.6784,0.7991,1.798
East,51.6786,-0.1123,0.964
East,51.6787,0.3796,65.730
East,51.6788,0.7847,29.709
East,51.6789,-0.1268,1.058
East,51.6790,0.3651,23.145
East,51.6791,-0.1412,0.616
East,51.6791,0.7702,698.470
East,51.6793,-0.1557,3.274
East,51.6793,0.3507,5.165
East,51.6794,0.7558,69.755
East,51.6795,-0.1701,8.995
East,51.6795,0.3362,14.986
East,51.6798,-0.1846,52.234
East,51.6798,0.3218,27.962
East,51.6798,0.7413,10.304
East,51.6800,-0.1990,11.115
East,51.6801,0.3073,146.598
East,51.6801,0.7269,6.466
East,51.6802,-0.2135,7.754
East,51.6804,-0.2280,2.896
East,51.6804,0.2929,242.084
East,51.6805,0.7125,60.977
East,51.6806,-0.2424,1.537
East,51.6807,0.2784,48.648
East,51.6808,0.6980,21.190
East,51.6809,-0.2569,15.759
East,51.6810,0.2640,4.180
East,51.6811,-0.2713,42.357
East,51.6811,0.6836,23.162
East,51.6812,0.2495,2.454
East,51.6813,-0.2858,30.487
East,51.6814,0.6691,32.945
East,51.6815,-0.3002,101.924
East,51.6815,0.2350,5.171
East,51.6817,-0.3147,1240.624
East,51.6818,0.2206,7.810
East,51.6818,0.6547,45.696
East,51.6819,-0.3292,611.453
East,51.6821,-0.3436,22.823
East,51.6821,0.2061,0.961
East,51.6821,0.6402,2.087
East,51.6823,-0.3581,46.563
East,51.6823,0.1917,2.786
East,51.6824,0.6258,8.670
East,51.6825,-0.3725,608.572
East,51.6826,0.1772,1.371
East,51.6827,-0.3870,2110.889
East,51.6827,0.6113,4.800
East,51.6829,-0.4015,2392.671
East,51.6829,0.1628,1.507
East,51.6831,-0.4159,1248.066
East,51.6831,0.1483,4.893
East,51.6831,0.5969,25.862
East,51.6833,-0.4304,65.950
East,51.6834,0.1339,9.676
East,51.6834,0.5824,62.409
East,51.6835,-0.4448,2.629
East,51.6837,-0.4593,3.010
East,51.6837,0.1194,179.924
East,51.6837,0.5679,93.761
East,51.6839,-0.4738,12.277
East,51.6839,0.1050,105.605
East,51.6840,0.5535,87.431
East,51.6841,-0.4882,211.294
East,51.6842,-0.5027,27.485
East,51.6842,0.0905,30.070
East,51.6843,0.5390,2.126
East,51.6844,-0.5172,2.756
East,51.6844,0.0760,3.057
East,51.6846,-0.5316,1.459
East,51.6846,0.5246,8.969
East,51.6846,0.9153,1.356
East,51.6847,0.0616,7.890
East,51.6848,-0.5461,1.191
East,51.6849,0.0471,64.201
East,51.6849,0.9008,20.196
East,51.6850,-0.5605,11.021
East,51.6850,0.5101,1.329
East,51.6852,0.0327,1147.666
East,51.6853,0.4957,13.645
East,51.6853,0.8864,7.558
East,51.6854,0.0182,2475.758
East,51.6856,0.4812,114.014
East,51.6857,0.0037,2249.344
East,51.6857,0.8719,31.490
East,51.6859,-0.0107,949.920
East,51.6859,0.4668,92.330
East,51.6860,0.8575,9.927
East,51.6862,-0.0252,1574.135
East,51.6862,0.4523,3.333
East,51.6864,-0.0396,741.882
East,51.6864,0.8430,2.812
East,51.6865,0.4379,23.705
East,51.6867,-0.0541,19.027
East,51.6867,0.8286,1.779
East,51.6868,0.4234,105.161
East,51.6869,-0.0685,2.149
East,51.6871,-0.0830,1.136
East,51.6871,0.4090,30.108
East,51.6871,0.8141,4.321
East,51.6874,-0.0975,10.630
East,51.6874,0.3945,6.366
East,51.6874,0.7997,22.467
East,51.6876,-0.1119,2.006
East,51.6877,0.3801,16.356
East,51.6877,0.7852,20.996
East,51.6878,-0.1264,0.214
East,51.6880,0.3656,24.194
East,51.6881,-0.1408,1.908
East,51.6881,0.7708,266.559
East,51.6882,0.3511,8.006
East,51.6883,-0.1553,29.236
East,51.6884,0.7563,538.571
East,51.6885,-0.1698,1028.721
East,51.6885,0.3367,4.833
East,51.6887,-0.1842,1184.344
East,51.6888,0.3222,173.479
East,51.6888,0.7419,20.486
East,51.6890,-0.1987,519.926
East,51.6891,0.3078,17.148
East,51.6891,0.7274,0.133
East,51.6892,-0.2131,100.604
East,51.6894,-0.2276,71.562
East,51.6894,0.2933,46.086
East,51.6894,0.7130,7.457
East,51.6896,-0.2421,32.332
East,51.6897,0.2789,9.881
East,51.6898,-0.2565,3.205
East,51.6898,0.6985,8.038
East,51.6899,0.2644,37.125
East,51.6901,-0.2710,239.370
East,51.6901,0.6841,4.689
East,51.6902,0.2499,37.881
East,51.6903,-0.2854,434.128
East,51.6904,0.6696,6.265
East,51.6905,-0.2999,124.890
East,51.6905,0.2355,6.742
East,51.6907,-0.3144,597.525
East,51.6908,0.2210,8.474
East,51.6908,0.6552,73.761
East,51.6909,-0.3288,231.672
East,51.6910,0.2066,8.177
East,51.6911,-0.3433,22.094
East,51.6911,0.6407,9.293
East,51.6913,-0.3578,13.405
East,51.6913,0.1921,2.945
East,51.6914,0.6263,24.355
East,51.6915,-0.3722,402.964
East,51.6916,0.1777,4.117
East,51.6917,-0.3867,1780.389
East,51.6917,0.6118,5.484
East,51.6919,-0.4011,2683.075
East,51.6919,0.1632,2.431
East,51.6920,0.5974,39.206
East,51.6921,-0.4156,1078.333
East,51.6921,0.1487,14.564
East,51.6923,-0.4301,609.804
East,51.6924,0.1343,42.544
East,51.6924,0.5829,648.384
East,51.6925,-0.4445,10.929
East,51.6926,0.1198,969.096
East,51.6927,-0.4590,1.843
East,51.6927,0.5685,87.663
East,51.6929,-0.4735,67.191
East,51.6929,0.1054,1008.057
East,51.6930,0.5540,31.049
East,51.6931,-0.4879,51.758
East,51.6932,-0.5024,74.788
East,51.6932,0.0909,31.650
East,51.6932,0.9303,0.112
East,51.6933,0.5395,32.724
East,51.6934,-0.5169,14.940
East,51.6934,0.0764,3.225
East,51.6936,-0.5313,15.315
East,51.6936,0.5251,23.437
East,51.6936,0.9159,0.763
East,51.6937,0.0620,4.418
East,51.6938,-0.5458,1.770
East,51.6939,0.0475,74.329
East,51.6939,0.5106,8.284
East,51.6939,0.9014,13.100
East,51.6940,-0.5603,0.944
East,51.6942,0.0331,428.379
East,51.6942,0.4962,53.974
East,51.6943,0.8870,285.480
East,51.6944,0.0186,367.344
East,51.6946,0.4817,421.819
East,51.6946,0.8725,18.013
East,51.6947,0.0041,252.209
East,51.6949,-0.0103,12.080
East,51.6949,0.4673,516.628
East,51.6950,0.8581,2.435
East,51.6952,-0.0248,1395.984
East,51.6952,0.4528,16.427
East,51.6953,0.8436,1.139
East,51.6954,-0.0392,1254.240
East,51.6955,0.4384,12.991
East,51.6957,-0.0537,352.281
East,51.6957,0.8292,1.550
East,51.6958,0.4239,17.547
East,51.6959,-0.0682,7.926
East,51.6960,0.8147,4.369
East,51.6961,-0.0826,2.512
East,51.6961,0.4094,30.622
East,51.6964,-0.0971,5.233
East,51.6964,0.3950,7.402
East,51.6964,0.8002,8.964
East,51.6966,-0.1115,4.767
East,51.6966,0.3805,4.552
East,51.6967,0.7858,2.454
East,51.6968,-0.1260,19.038
East,51.6969,0.3661,18.512
East,51.6971,-0.1405,7.014
East,51.6971,0.7713,0.558
East,51.6972,0.3516,5.097
East,51.6973,-0.1549,80.307
East,51.6975,-0.1694,1523.553
East,51.6975,0.3372,38.235
East,51.6977,-0.1839,2027.220
East,51.6977,0.7424,4.460
East,51.6978,0.3227,79.445
East,51.6980,-0.1983,1662.395
East,51.6981,0.3082,38.608
East,51.6981,0.7280,0.446
East,51.6982,-0.2128,583.035
East,51.6984,-0.2273,113.614
East,51.6984,0.2938,16.664
East,51.6984,0.7135,2.419
East,51.6986,-0.2417,3.061
East,51.6987,0.2793,1.392
East,51.6987,0.6991,6.364
East,51.6988,-0.2562,14.275
East,51.6989,0.2649,21.466
East,51.6990,-0.2706,12.484
East,51.6991,0.6846,2.545
East,51.6992,0.2504,754.383
East,51.6993,-0.2851,368.387
East,51.6994,0.6702,1.512
East,51.6995,-0.2996,153.041
East,51.6995,0.2359,412.262
East,51.6997,-0.3140,53.669
East,51.6997,0.6557,17.952
East,51.6998,0.2215,20.357
East,51.6999,-0.3285,21.882
East,51.7000,0.2070,7.218
East,51.7001,-0.3430,60.366
East,51.7001,0.6412,25.853
East,51.7003,-0.3574,127.140
East,51.7003,0.1926,27.268
East,51.7004,0.6268,14.531
East,51.7005,-0.3719,443.308
East,51.7006,0.1781,9.235
East,51.7007,-0.3864,520.442
East,51.7007,0.6123,21.397
East,51.7008,0.1636,5.011
East,51.7009,-0.4008,1578.747
East,51.7010,0.5979,74.747
East,51.7011,-0.4153,1586.498
East,51.7011,0.1492,0.528
East,51.7013,-0.4298,1009.884
East,51.7014,0.1347,368.948
East,51.7014,0.5834,170.568
East,51.7015,-0.4442,53.340
East,51.7016,0.1202,1544.279
East,51.7017,-0.4587,10.375
East,51.7017,0.5690,13.677
East,51.7018,0.9453,0.280
East,51.7019,-0.4732,2.463
East,51.7019,0.1058,1060.925
East,51.7020,-0.4876,240.674
East,51.7020,0.5545,24.766
East,51.7022,-0.5021,80.669
East,51.7022,0.0913,1.774
East,51.7023,0.5400,25.109
East,51.7024,-0.5166,7.431
East,51.7024,0.0769,0.380
East,51.7026,-0.5310,40.673
East,51.7026,0.5256,53.750
East,51.7027,0.0624,0.242
East,51.7028,-0.5455,3.494
East,51.7029,-0.5600,8.259
East,51.7029,0.0479,7.330
East,51.7029,0.5111,15.293
East,51.7029,0.9020,10.509
East,51.7031,-0.5744,2.154
East,51.7032,0.0335,87.317
East,51.7032,0.4967,41.779
East,51.7033,0.8875,31.528
East,51.7034,0.0190,30.447
East,51.7035,0.4822,716.631
East,51.7036,0.8731,14.596
East,51.7037,0.0045,7.214
East,51.7038,0.4678,585.641
East,51.7039,-0.0099,8.431
East,51.7040,0.8586,10.492
East,51.7041,0.4533,37.952
East,51.7042,-0.0244,1479.116
East,51.7043,0.8442,12.824
East,51.7044,-0.0388,3149.869
East,51.7044,0.4388,3.839
East,51.7046,-0.0533,1783.286
East,51.7047,0.4244,0.608
East,51.7047,0.8297,10.239
East,51.7049,-0.0678,581.918
East,51.7050,0.4099,2.408
East,51.7050,0.8153,3.116
East,51.7051,-0.0822,200.273
East,51.7053,-0.0967,303.023
East,51.7053,0.3955,2.167
East,51.7054,0.8008,1.060
East,51.7056,-0.1112,906.112
East,51.7056,0.3810,9.460
East,51.7058,-0.1256,8.347
East,51.7059,0.3665,29.073
East,51.7060,-0.1401,61.843
East,51.7062,0.3521,2.832
East,51.7063,-0.1546,64.700
East,51.7065,-0.1690,299.797
East,51.7065,0.3376,0.921
East,51.7067,-0.1835,690.704
East,51.7067,0.7430,0.144
East,51.7068,0.3232,30.534
East,51.7069,-0.1980,243.152
East,51.7071,0.3087,36.911
East,51.7071,0.7285,0.867
East,51.7072,-0.2124,16.340
East,51.7074,-0.2269,0.783
East,51.7074,0.2942,23.080
East,51.7074,0.7141,0.539
East,51.7076,-0.2414,4.612
East,51.7076,0.2798,20.544
East,51.7077,0.6996,13.267
East,51.7078,-0.2558,0.555
East,51.7079,0.2653,187.911
East,51.7080,-0.2703,10.893
East,51.7081,0.6851,0.389
East,51.7082,-0.2848,24.759
East,51.7082,0.2508,992.235
East,51.7084,0.6707,57.160
East,51.7085,-0.2992,100.284
East,51.7085,0.2364,76.602
East,51.7087,-0.3137,4.701
East,51.7087,0.2219,16.551
East,51.7087,0.6562,30.848
East,51.7089,-0.3282,123.932
East,51.7090,0.2075,13.313
East,51.7090,0.6418,9.319
East,51.7091,-0.3426,35.738
East,51.7093,-0.3571,494.127
East,51.7093,0.1930,2.546
East,51.7094,0.6273,41.343
East,51.7095,-0.3716,668.975
East,51.7096,0.1785,3.172
East,51.7097,-0.3860,13.991
East,51.7097,0.6129,67.088
East,51.7098,0.1641,641.401
East,51.7099,-0.4005,30.713
East,51.7100,0.5984,401.096
East,51.7101,-0.4150,693.951
East,51.7101,0.1496,130.491
